Timestamp,Tweet,username,hashtags,followers_count
2020-04-07 12:16:27,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'AftabAh93491782',['CWC19'],4
2020-04-07 12:13:46,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'josbuttler',['CWC19'],561458
2020-04-07 11:07:43,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'Scorpion_mani09',['CWC19'],269
2020-04-07 10:53:36,"b""RT @urstrulyMahesh: Still hungover from last night's match... Most exciting finals ever\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nGreat cricket!!! England might have won the game\xe2\x80\xa6""",b'BHANUCHINODA143',[],3
2020-04-07 10:52:28,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'hrooto1',['CWC19'],1467
2020-04-07 10:48:40,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'joannevickers',['CWC19'],1374
2020-04-07 10:26:58,"b""RT @urstrulyMahesh: Still hungover from last night's match... Most exciting finals ever\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nGreat cricket!!! England might have won the game\xe2\x80\xa6""",b'iYesh1th',[],140
2020-04-07 10:25:06,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'static1812',['CWC19'],380
2020-04-07 10:10:01,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'running4chips',['CWC19'],753
2020-04-07 10:06:21,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'jaymesoscar',['CWC19'],211
2020-04-07 10:03:39,b'RT @ESPNcricinfo: At #CWC19 he became the youngest player to take a five-for in World Cup history \xf0\x9f\x92\xaa\n\nHappy 20th birthday to Pakistan pace s\xe2\x80\xa6',b'ismail11021',['CWC19'],292
2020-04-07 09:56:10,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'Paltanz009',[],646
2020-04-07 09:55:36,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'IndySport',['CWC19'],32262
2020-04-07 09:51:09,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'chedderhelm',['CWC19'],20
2020-04-07 09:47:03,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'SebSB',['CWC19'],19470
2020-04-07 09:45:37,"b""Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a go\xe2\x80\xa6 https://t.co/I3IITakpir""",b'Vitu_E',['CWC19'],16085
2020-04-07 09:42:06,"b'RT @IndianzCricket: #Dhoni got his much awaited \xf0\x9f\x92\xaf with huge SIX. One of the commentators said ""Common Dhoni give us a smile"". Take a bow\xe2\x80\xa6'",b'tmcheemas',['Dhoni'],1622
2020-04-07 09:21:57,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'MuneebS10132373',[],259
2020-04-07 09:17:15,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'Hamzajamil19',[],1025
2020-04-07 08:57:16,"b""RT @urstrulyMahesh: Still hungover from last night's match... Most exciting finals ever\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nGreat cricket!!! England might have won the game\xe2\x80\xa6""",b'akshay_dhfm',[],130
2020-04-07 08:42:51,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'rijasid',['CWC19'],149
2020-04-07 07:51:32,b'RT @jp_gadhvi: This World Cup should have been shared. If England got more boundaries. New Zealand took more wickets. So the criteria is ab\xe2\x80\xa6',b'jp_gadhvi',[],14
2020-04-07 07:44:48,b'RT @ICC: \xf0\x9f\xa7\xa2 124 international appearances \n\xe2\x98\x9d\xef\xb8\x8f 201 wickets\n\xf0\x9f\x8f\x86 #CWC19 champion\n\nThe England paceman picked up three key wickets in the 2019 ICC\xe2\x80\xa6',b'charananagani77',['CWC19'],68
2020-04-07 07:44:01,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'ShAbubaker78673',[],52
2020-04-07 07:41:05,b'RT @anick_007: Congratulations BLACKCAPS!!!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\n\nNot giving them mouka to go to final...\n\nBest of luck for the final @blackcaps\n\n#MoukaMou\xe2\x80\xa6',b'pederson_deana',[],20
2020-04-07 07:22:34,"b""RT @urstrulyMahesh: Still hungover from last night's match... Most exciting finals ever\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nGreat cricket!!! England might have won the game\xe2\x80\xa6""",b'Chandan_radoo',[],233
